,n_active,n_active_priv,n_active_upriv,n_waiting,n_waiting_priv,n_waiting_upriv,n_found_jobs,n_found_jobs_priv,n_found_jobs_upriv,Tu_found_jobs,Tu_found_jobs_upriv,Tu_found_jobs_priv,accuracy,recall,precision,accuracy_priv,recall_priv,precision_priv,accuracy_upriv,recall_upriv,precision_upriv,s_all,s_priv,s_upriv,frac_unpriv,frac_pred_highpros_hist,frac_pred_lowpros_hist,frac_true_highpros_hist,frac_true_lowpros_hist,frac_highpros_pred,frac_highpros_true,mean_Tu_current,mean_Tu_priv_current,mean_Tu_upriv_current,frac_upriv_in_highpros,BGSD,BGTuD_current,BGaccuracyD,BGprecisionD,BGrecallD,inbal_waiting,coef1,coef2
253,10000,3724,6276,0,0,0,811,429,382,5.228113440197287,6.282722513089006,4.2890442890442895,,,,,,,,,,-0.7096709465444593,-0.42315631324097686,-0.8796805855537275,0.6276,,,,,,,31.8392,28.537593984962406,33.798279158699806,,0.45652427231275067,-5.2606851737374,,,,0.0,,
254,10000,3771,6229,0,0,0,823,414,409,5.013365735115431,6.503667481662592,3.5410628019323673,,,,,,,,,,-0.7115280812792395,-0.41502846047540104,-0.8910272095584617,0.6229,,,,,,,32.0211,28.349509413948553,34.24385936747471,,0.47599874908306067,-5.894349953526159,,,,0.0,,
255,10000,3707,6293,0,0,0,778,438,340,5.885604113110539,7.408823529411765,4.703196347031963,,,,,,,,,,-0.7148298580758601,-0.43171336041977576,-0.8816045055907346,0.6293,,,,,,,31.9703,28.85540868626922,33.80518035912919,,0.4498911451709588,-4.949771672859967,,,,0.0,,
256,10000,3725,6275,0,0,0,793,393,400,6.422446406052964,7.2675,5.56234096692112,,,,,,,,,,-0.7129046492618243,-0.423557389503702,-0.8846685604329806,0.6275,,,,,,,31.8969,28.666308724832216,33.81466135458167,,0.4611111709292786,-5.148352629749457,,,,0.0,,
257,10000,3691,6309,0,0,0,791,417,374,5.768647281921618,7.644385026737968,4.086330935251799,,,,,,,,,,-0.7157764640275647,-0.4337239449600601,-0.8807876936801498,0.6309,,,,,,,31.7454,29.036575453806556,33.330163258836585,,0.44706374872008964,-4.293587805030029,,,,0.0,,
258,10000,3718,6282,0,0,0,754,357,397,4.570291777188329,5.335012594458438,3.719887955182073,,,,,,,,,,-0.7172345630918973,-0.4322851225248703,-0.8858818123800548,0.6282,,,,,,,31.8406,28.903442711135018,33.57895574657752,,0.45359668985518453,-4.675513035442503,,,,0.0,,
259,10000,3719,6281,0,0,0,785,404,381,6.573248407643312,7.089238845144357,6.086633663366337,,,,,,,,,,-0.7151493010759808,-0.43253555535814453,-0.8824857953164893,0.6281,,,,,,,31.9128,29.016940037644527,33.62744785862124,,0.44995023995834477,-4.610507820976711,,,,0.0,,
260,10000,3688,6312,0,0,0,783,407,376,7.019157088122605,7.742021276595745,6.351351351351352,,,,,,,,,,-0.7174129362696747,-0.4345327928238161,-0.8826952507545175,0.6312,,,,,,,31.8405,28.992407809110627,33.50459442332066,,0.44816245793070136,-4.512186614210034,,,,0.0,,
261,10000,3702,6298,0,0,0,802,393,409,6.965087281795511,8.334963325183374,5.539440203562341,,,,,,,,,,-0.7154133077968833,-0.43189890646995194,-0.8820646754869914,0.6298,,,,,,,31.7068,28.693679092382496,33.477929501429024,,0.4501657690170395,-4.784250409046528,,,,0.0,,
262,10000,3717,6283,0,0,0,775,389,386,6.144516129032258,6.5880829015544045,5.704370179948586,,,,,,,,,,-0.7152245802621081,-0.427620168773664,-0.885370306428358,0.6283,,,,,,,31.7693,28.573311810599947,33.660035015120165,,0.457750137654694,-5.086723204520219,,,,0.0,,
263,10000,3727,6273,0,0,0,741,374,367,6.658569500674764,8.542234332425068,4.810160427807487,,,,,,,,,,-0.7140352746052706,-0.43087375930373034,-0.8822710417866577,0.6273,,,,,,,31.7776,28.450228065468206,33.75450342738721,,0.4513972824829274,-5.304275361919007,,,,0.0,,
264,10000,3716,6284,0,0,0,816,414,402,6.392156862745098,7.5497512437810945,5.268115942028985,,,,,,,,,,-0.7145138953520183,-0.4333960579737126,-0.8807509869652876,0.6284,,,,,,,31.8108,28.540096878363833,33.744907702100576,,0.44735492899157503,-5.204810823736743,,,,0.0,,
265,10000,3719,6281,0,0,0,794,402,392,6.220403022670025,7.313775510204081,5.154228855721393,,,,,,,,,,-0.7122179210003736,-0.4294477449176241,-0.8796470381555631,0.6281,,,,,,,31.8335,28.443667652594783,33.84063047285464,,0.450199293237939,-5.3969628202598585,,,,0.0,,
266,10000,3745,6255,0,0,0,799,403,396,5.458072590738423,6.6313131313131315,4.305210918114144,,,,,,,,,,-0.7111030441709468,-0.4255408322445033,-0.8820751438775065,0.6255,,,,,,,31.8226,28.29078771695594,33.93717026378897,,0.45653431163300323,-5.646382546833031,,,,0.0,,
267,10000,3765,6235,0,0,0,789,398,391,5.406844106463878,7.792838874680307,3.062814070351759,,,,,,,,,,-0.7144589193244083,-0.4321824852284299,-0.884911329007064,0.6235,,,,,,,31.9939,28.544754316069056,34.0766639935846,,0.45272884377863415,-5.5319096775155465,,,,0.0,,
